,Date,	P
4161,1931-05-24,82.3
4162,1931-05-25,56.5
4163,1931-05-26,9.3
4164,1931-05-27,35.2
4165,1931-05-28,8.2
4166,1931-05-29,65.4
4167,1931-05-30,14.2
4168,1931-05-31,0.0
4169,1931-06-01,0.0
4170,1931-06-02,56.4
4171,1931-06-03,0.0
4172,1931-06-04,28.3
4173,1931-06-05,45.4
4174,1931-06-06,0.0
4175,1931-06-07,37.2
4176,1931-06-08,74.5
4177,1931-06-09,0.0
4178,1931-06-10,47.3
4179,1931-06-11,28.4
4180,1931-06-12,23.5
4181,1931-06-13,10.4
4182,1931-06-14,0.0
4183,1931-06-15,0.0
4184,1931-06-16,11.2
4185,1931-06-17,0.0
4186,1931-06-18,0.0
4187,1931-06-19,0.0
4188,1931-06-20,26.3
4189,1931-06-21,0.0
4190,1931-06-22,30.2
4191,1931-06-23,35.4
4192,1931-06-24,17.3
4193,1931-06-25,16.5
4194,1931-06-26,47.3
4195,1931-06-27,17.5
4196,1931-06-28,35.3
4197,1931-06-29,46.2
4198,1931-06-30,42.3
4199,1931-07-01,14.4
4200,1931-07-02,0.0
4201,1931-07-03,0.0
4202,1931-07-04,0.0
4203,1931-07-05,21.3
4204,1931-07-06,38.4
4205,1931-07-07,53.2
4206,1931-07-08,14.5
4207,1931-07-09,0.0
4208,1931-07-10,0.0
4209,1931-07-11,0.0
4210,1931-07-12,0.0
4211,1931-07-13,15.3
4212,1931-07-14,0.0
4213,1931-07-15,0.0
4214,1931-07-16,0.0
4215,1931-07-17,31.0
4216,1931-07-18,34.3
4217,1931-07-19,0.0
4218,1931-07-20,0.0
4219,1931-07-21,0.0
4220,1931-07-22,0.0
4221,1931-07-23,0.0
4222,1931-07-24,0.0
4223,1931-07-25,0.0
4224,1931-07-26,0.0
4225,1931-07-27,0.0
4226,1931-07-28,0.0
4227,1931-07-29,0.0
4228,1931-07-30,0.0
4229,1931-07-31,16.2
4230,1931-08-01,0.0
4231,1931-08-02,0.0
4232,1931-08-03,25.3
4233,1931-08-04,17.4
4234,1931-08-05,38.3
4235,1931-08-06,0.0
4236,1931-08-07,11.2
4237,1931-08-08,22.3
4238,1931-08-09,0.0
4239,1931-08-10,0.0
4240,1931-08-11,24.2
4241,1931-08-12,32.5
4242,1931-08-13,17.3
4243,1931-08-14,16.4
4244,1931-08-15,23.3
4245,1931-08-16,46.5
4246,1931-08-17,0.0
4247,1931-08-18,27.2
4248,1931-08-19,0.0
4249,1931-08-20,0.0
4250,1931-08-21,0.0
4251,1931-08-22,0.0
4252,1931-08-23,11.4
4253,1931-08-24,26.3
4254,1931-08-25,0.0
4255,1931-08-26,31.2
4256,1931-08-27,0.0
4257,1931-08-28,0.0
4258,1931-08-29,0.0
4259,1931-08-30,0.0
4260,1931-08-31,33.4
4261,1931-09-01,27.5
4262,1931-09-02,58.4
4263,1931-09-03,37.3
4264,1931-09-04,23.3
4265,1931-09-05,0.0
4266,1931-09-06,0.0
4267,1931-09-07,22.4
4268,1931-09-08,0.0
4269,1931-09-09,0.0
4270,1931-09-10,0.0
4271,1931-09-11,25.3
4272,1931-09-12,28.2
4273,1931-09-13,26.5
4274,1931-09-14,15.3
4275,1931-09-15,8.4
4276,1931-09-16,0.0
4277,1931-09-17,42.3
4278,1931-09-18,39.2
4279,1931-09-19,47.4
4280,1931-09-20,7.3
4281,1931-09-21,33.4
4282,1931-09-22,0.0
4283,1931-09-23,28.5
4284,1931-09-24,19.3
4285,1931-09-25,24.2
4286,1931-09-26,0.0
4287,1931-09-27,0.0
4288,1931-09-28,0.0
4289,1931-09-29,12.3
4290,1931-09-30,26.2
4291,1931-10-01,24.5
4292,1931-10-02,37.3
4293,1931-10-03,0.0
4294,1931-10-04,0.0
4295,1931-10-05,38.3
4296,1931-10-06,23.4
4297,1931-10-07,56.3
4298,1931-10-08,0.0
4299,1931-10-09,0.0
4300,1931-10-10,0.0
4301,1931-10-11,15.3
4302,1931-10-12,48.4
4303,1931-10-13,45.3
4304,1931-10-14,17.5
4305,1931-10-15,0.0
4306,1931-10-16,0.0
4307,1931-10-17,23.2
4308,1931-10-18,29.4
4309,1931-10-19,0.0
4310,1931-10-20,0.0
4311,1931-10-21,0.0
4312,1931-10-22,0.0
4313,1931-10-23,0.0
4314,1931-10-24,11.3
4315,1931-10-25,15.4
4316,1931-10-26,0.0
4317,1931-10-27,12.3
4318,1931-10-28,7.2
4319,1931-10-29,0.0
4320,1931-10-30,11.4
4321,1931-10-31,0.0
4322,1931-11-01,0.0
4323,1931-11-02,28.3
4324,1931-11-03,17.4
4325,1931-11-04,8.3
4326,1931-11-05,12.2
4327,1931-11-06,47.5
4328,1931-11-07,0.0
4329,1931-11-08,18.3
4330,1931-11-09,21.2
4331,1931-11-10,0.0
4332,1931-11-11,0.0
4333,1931-11-12,0.0
4334,1931-11-13,0.0
4335,1931-11-14,0.0
4336,1931-11-15,0.0
4337,1931-11-16,0.0
4338,1931-11-17,0.0
4339,1931-11-18,0.0
4340,1931-11-19,0.0
4341,1931-11-20,0.0
4342,1931-11-21,32.4
4343,1931-11-22,39.3
4344,1931-11-23,0.0
4345,1931-11-24,0.0
4346,1931-11-25,46.5
4347,1931-11-26,0.0
4348,1931-11-27,0.0
4349,1931-11-28,0.0
4350,1931-11-29,35.4
4351,1931-11-30,29.2
4352,1931-12-01,7.3
4353,1931-12-02,0.0
4354,1931-12-03,28.3
4355,1931-12-04,0.0
4356,1931-12-05,0.0
4357,1931-12-06,0.0
4358,1931-12-07,0.0
4359,1931-12-08,0.0
4360,1931-12-09,0.0
4361,1931-12-10,0.0
4362,1931-12-11,0.0
4363,1931-12-12,0.0
4364,1931-12-13,0.0
4365,1931-12-14,0.0
4366,1931-12-15,0.0
4367,1931-12-16,0.0
4368,1931-12-17,0.0
4369,1931-12-18,7.2
4370,1931-12-19,0.0
4371,1931-12-20,0.0
4372,1931-12-21,0.0
4373,1931-12-22,0.0
4374,1931-12-23,0.0
4375,1931-12-24,0.0
4376,1931-12-25,0.0
4377,1931-12-26,0.0
4378,1931-12-27,0.0
4379,1931-12-28,0.0
4380,1931-12-29,16.3
4381,1931-12-30,0.0
4382,1931-12-31,5.3
4383,1932-01-01,0.0
4384,1932-01-02,0.0
4385,1932-01-03,0.0
4386,1932-01-04,0.0
4387,1932-01-05,0.0
4388,1932-01-06,0.0
4389,1932-01-07,0.0
4390,1932-01-08,0.0
4391,1932-01-09,0.0
4392,1932-01-10,0.0
4393,1932-01-11,0.0
4394,1932-01-12,0.0
4395,1932-01-13,0.0
4396,1932-01-14,0.0
4397,1932-01-15,0.0
4398,1932-01-16,0.0
4399,1932-01-17,0.0
4400,1932-01-18,0.0
4401,1932-01-19,0.0
4402,1932-01-20,0.0
4403,1932-01-21,0.0
4404,1932-01-22,0.0
4405,1932-01-23,0.0
4406,1932-01-24,0.0
4407,1932-01-25,0.0
4408,1932-01-26,0.0
4409,1932-01-27,0.0
4410,1932-01-28,0.0
4411,1932-01-29,0.0
4412,1932-01-30,0.0
4413,1932-01-31,0.0
4414,1932-02-01,0.0
4415,1932-02-02,0.0
4416,1932-02-03,0.0
4417,1932-02-04,0.0
4418,1932-02-05,0.0
4419,1932-02-06,0.0
4420,1932-02-07,0.0
4421,1932-02-08,0.0
4422,1932-02-09,0.0
4423,1932-02-10,0.0
4424,1932-02-11,0.0
4425,1932-02-12,0.0
4426,1932-02-13,0.0
4427,1932-02-14,18.3
4428,1932-02-15,0.0
4429,1932-02-16,0.0
4430,1932-02-17,0.0
4431,1932-02-18,0.0
4432,1932-02-19,0.0
4433,1932-02-20,0.0
4434,1932-02-21,0.0
4435,1932-02-22,0.0
4436,1932-02-23,0.0
4437,1932-02-24,0.0
4438,1932-02-25,0.0
4439,1932-02-26,0.0
4440,1932-02-27,0.0
4441,1932-02-28,39.5
4442,1932-02-29,0.0
4443,1932-03-01,0.0
4444,1932-03-02,0.0
4445,1932-03-03,0.0
4446,1932-03-04,0.0
4447,1932-03-05,0.0
4448,1932-03-06,0.0
4449,1932-03-07,0.0
4450,1932-03-08,27.4
4451,1932-03-09,0.0
4452,1932-03-10,0.0
4453,1932-03-11,35.2
4454,1932-03-12,0.0
4455,1932-03-13,0.0
4456,1932-03-14,0.0
4457,1932-03-15,16.0
4458,1932-03-16,0.0
4459,1932-03-17,0.0
4460,1932-03-18,0.0
4461,1932-03-19,0.0
4462,1932-03-20,0.0
4463,1932-03-21,0.0
4464,1932-03-22,0.0
4465,1932-03-23,21.4
4466,1932-03-24,11.3
4467,1932-03-25,34.3
4468,1932-03-26,15.4
4469,1932-03-27,0.0
4470,1932-03-28,0.0
4471,1932-03-29,0.0
4472,1932-03-30,0.0
4473,1932-03-31,0.0
4474,1932-04-01,24.2
4475,1932-04-02,0.0
4476,1932-04-03,0.0
4477,1932-04-04,0.0
4478,1932-04-05,20.3
4479,1932-04-06,0.0
4480,1932-04-07,25.4
4481,1932-04-08,19.3
4482,1932-04-09,27.4
4483,1932-04-10,32.3
4484,1932-04-11,0.0
4485,1932-04-12,23.3
4486,1932-04-13,0.0
4487,1932-04-14,18.4
4488,1932-04-15,25.2
4489,1932-04-16,0.0
4490,1932-04-17,32.5
4491,1932-04-18,17.2
4492,1932-04-19,0.0
4493,1932-04-20,0.0
4494,1932-04-21,0.0
4495,1932-04-22,0.0
4496,1932-04-23,0.0
4497,1932-04-24,0.0
4498,1932-04-25,28.3
4499,1932-04-26,47.5
4500,1932-04-27,34.4
4501,1932-04-28,32.4
4502,1932-04-29,55.3
4503,1932-04-30,0.0
4504,1932-05-01,0.0
4505,1932-05-02,43.5
4506,1932-05-03,21.3
4507,1932-05-04,29.2
4508,1932-05-05,43.4
4509,1932-05-06,2.3
4510,1932-05-07,15.4
4511,1932-05-08,0.0
4512,1932-05-09,0.0
4513,1932-05-10,0.0
4514,1932-05-11,0.0
4515,1932-05-12,0.0
4516,1932-05-13,0.0
4517,1932-05-14,0.0
4518,1932-05-15,20.2
4519,1932-05-16,26.3
4520,1932-05-17,11.4
4521,1932-05-18,0.0
4522,1932-05-19,15.3
4523,1932-05-20,24.3
4524,1932-05-21,62.2
4525,1932-05-22,27.3
4526,1932-05-23,0.0
4527,1932-05-24,15.3
4528,1932-05-25,54.2
4529,1932-05-26,0.0
4530,1932-05-27,0.0
4531,1932-05-28,43.5
4532,1932-05-29,42.3
4533,1932-05-30,27.4
4534,1932-05-31,0.0
4535,1932-06-01,22.3
4536,1932-06-02,0.0
4537,1932-06-03,0.0
4538,1932-06-04,14.3
4539,1932-06-05,23.4
4540,1932-06-06,0.0
4541,1932-06-07,0.0
4542,1932-06-08,0.0
4543,1932-06-09,0.0
4544,1932-06-10,0.0
4545,1932-06-11,0.0
4546,1932-06-12,28.3
4547,1932-06-13,0.0
4548,1932-06-14,0.0
4549,1932-06-15,0.0
4550,1932-06-16,21.2
4551,1932-06-17,23.4
4552,1932-06-18,14.3
4553,1932-06-19,0.0
4554,1932-06-20,0.0
4555,1932-06-21,0.0
4556,1932-06-22,0.0
4557,1932-06-23,28.4
4558,1932-06-24,17.3
4559,1932-06-25,22.2
4560,1932-06-26,23.5
4561,1932-06-27,0.0
4562,1932-06-28,0.0
4563,1932-06-29,0.0
4564,1932-06-30,19.3
4565,1932-07-01,0.0
4566,1932-07-02,0.0
4567,1932-07-03,45.4
4568,1932-07-04,14.5
4569,1932-07-05,37.3
4570,1932-07-06,25.4
4571,1932-07-07,0.0
4572,1932-07-08,22.3
4573,1932-07-09,26.2
4574,1932-07-10,38.5
4575,1932-07-11,46.3
4576,1932-07-12,28.4
4577,1932-07-13,25.3
4578,1932-07-14,15.2
4579,1932-07-15,12.3
4580,1932-07-16,15.5
4581,1932-07-17,68.3
4582,1932-07-18,42.3
4583,1932-07-19,0.0
4584,1932-07-20,35.4
4585,1932-07-21,23.5
4586,1932-07-22,0.0
4587,1932-07-23,0.0
4588,1932-07-24,36.3
4589,1932-07-25,0.0
4590,1932-07-26,29.4
4591,1932-07-27,46.3
4592,1932-07-28,0.0
4593,1932-07-29,35.4
4594,1932-07-30,22.3
4595,1932-07-31,0.0
4596,1932-08-01,28.3
4597,1932-08-02,25.4
4598,1932-08-03,0.0
4599,1932-08-04,28.4
4600,1932-08-05,17.3
4601,1932-08-06,22.4
4602,1932-08-07,28.3
4603,1932-08-08,0.0
4604,1932-08-09,32.5
4605,1932-08-10,0.0
4606,1932-08-11,0.0
4607,1932-08-12,0.0
4608,1932-08-13,17.4
4609,1932-08-14,35.2
4610,1932-08-15,53.4
4611,1932-08-16,31.3
4612,1932-08-17,0.0
4613,1932-08-18,0.0
4614,1932-08-19,37.4
4615,1932-08-20,24.3
4616,1932-08-21,33.5
4617,1932-08-22,26.2
4618,1932-08-23,15.4
4619,1932-08-24,0.0
4620,1932-08-25,48.3
4621,1932-08-26,23.5
4622,1932-08-27,32.3
4623,1932-08-28,42.5
4624,1932-08-29,17.2
4625,1932-08-30,52.3
4626,1932-08-31,0.0
4627,1932-09-01,21.4
4628,1932-09-02,11.3
4629,1932-09-03,18.4
4630,1932-09-04,0.0
4631,1932-09-05,0.0
4632,1932-09-06,0.0
4633,1932-09-07,0.0
4634,1932-09-08,14.3
4635,1932-09-09,0.0
4636,1932-09-10,17.5
4637,1932-09-11,16.3
4638,1932-09-12,42.4
4639,1932-09-13,0.0
4640,1932-09-14,45.3
4641,1932-09-15,23.5
4642,1932-09-16,0.0
4643,1932-09-17,0.0
4644,1932-09-18,0.0
4645,1932-09-19,26.4
4646,1932-09-20,0.0
4647,1932-09-21,0.0
4648,1932-09-22,0.0
4649,1932-09-23,0.0
4650,1932-09-24,30.3
4651,1932-09-25,35.2
4652,1932-09-26,11.3
4653,1932-09-27,0.0
4654,1932-09-28,21.4
4655,1932-09-29,0.0
4656,1932-09-30,25.3
4657,1932-10-01,0.0
4658,1932-10-02,0.0
4659,1932-10-03,14.5
4660,1932-10-04,45.7
4661,1932-10-05,0.0
4662,1932-10-06,8.2
4663,1932-10-07,0.0
4664,1932-10-08,3.4
4665,1932-10-09,28.3
4666,1932-10-10,20.4
4667,1932-10-11,26.3
4668,1932-10-12,7.4
4669,1932-10-13,0.0
4670,1932-10-14,38.5
4671,1932-10-15,27.2
4672,1932-10-16,19.3
4673,1932-10-17,5.2
4674,1932-10-18,21.3
4675,1932-10-19,25.4
4676,1932-10-20,11.5
4677,1932-10-21,0.0
4678,1932-10-22,0.0
4679,1932-10-23,44.3
4680,1932-10-24,42.5
4681,1932-10-25,23.4
4682,1932-10-26,0.0
4683,1932-10-27,0.0
4684,1932-10-28,0.0
4685,1932-10-29,0.0
4686,1932-10-30,0.0
4687,1932-10-31,0.0
4688,1932-11-01,0.0
4689,1932-11-02,0.0
4690,1932-11-03,7.3
4691,1932-11-04,0.0
4692,1932-11-05,0.0
4693,1932-11-06,0.0
4694,1932-11-07,0.0
4695,1932-11-08,0.0
4696,1932-11-09,0.0
4697,1932-11-10,0.0
4698,1932-11-11,8.2
4699,1932-11-12,35.3
4700,1932-11-13,27.4
4701,1932-11-14,23.5
4702,1932-11-15,0.0
4703,1932-11-16,4.2
4704,1932-11-17,11.3
4705,1932-11-18,0.0
4706,1932-11-19,0.0
4707,1932-11-20,0.0
4708,1932-11-21,6.3
4709,1932-11-22,14.2
4710,1932-11-23,0.0
4711,1932-11-24,0.0
4712,1932-11-25,0.0
4713,1932-11-26,0.0
4714,1932-11-27,0.0
4715,1932-11-28,0.0
4716,1932-11-29,0.0
4717,1932-11-30,0.0
4718,1932-12-01,0.0
4719,1932-12-02,0.0
4720,1932-12-03,0.0
4721,1932-12-04,0.0
4722,1932-12-05,0.0
4723,1932-12-06,21.3
4724,1932-12-07,0.0
4725,1932-12-08,0.0
4726,1932-12-09,0.0
4727,1932-12-10,0.0
4728,1932-12-11,0.0
4729,1932-12-12,0.0
4730,1932-12-13,0.0
4731,1932-12-14,0.0
4732,1932-12-15,0.0
4733,1932-12-16,0.0
4734,1932-12-17,0.0
4735,1932-12-18,14.5
4736,1932-12-19,0.0
4737,1932-12-20,0.0
4738,1932-12-21,0.0
4739,1932-12-22,0.0
4740,1932-12-23,0.0
4741,1932-12-24,0.0
4742,1932-12-25,0.0
4743,1932-12-26,0.0
4744,1932-12-27,0.0
4745,1932-12-28,0.0
4746,1932-12-29,0.0
4747,1932-12-30,0.0
4748,1932-12-31,8.3
4749,1933-01-01,0.0
4750,1933-01-02,0.0
4751,1933-01-03,0.0
4752,1933-01-04,0.0
4753,1933-01-05,8.3
4754,1933-01-06,0.0
4755,1933-01-07,0.0
4756,1933-01-08,0.0
4757,1933-01-09,0.0
4758,1933-01-10,0.0
4759,1933-01-11,0.0
4760,1933-01-12,0.0
4761,1933-01-13,0.0
4762,1933-01-14,0.0
4763,1933-01-15,0.0
4764,1933-01-16,11.2
4765,1933-01-17,0.0
4766,1933-01-18,0.0
4767,1933-01-19,0.0
4768,1933-01-20,0.0
4769,1933-01-21,0.0
4770,1933-01-22,0.0
4771,1933-01-23,0.0
4772,1933-01-24,0.0
4773,1933-01-25,0.0
4774,1933-01-26,0.0
4775,1933-01-27,0.0
4776,1933-01-28,0.0
4777,1933-01-29,0.0
4778,1933-01-30,0.0
4779,1933-01-31,0.0
4780,1933-02-01,0.0
4781,1933-02-02,0.0
4782,1933-02-03,0.0
4783,1933-02-04,0.0
4784,1933-02-05,0.0
4785,1933-02-06,0.0
4786,1933-02-07,0.0
4787,1933-02-08,0.0
4788,1933-02-09,0.0
4789,1933-02-10,0.0
4790,1933-02-11,0.0
4791,1933-02-12,6.2
4792,1933-02-13,0.0
4793,1933-02-14,0.0
4794,1933-02-15,4.3
4795,1933-02-16,0.0
4796,1933-02-17,0.0
4797,1933-02-18,0.0
4798,1933-02-19,0.0
4799,1933-02-20,0.0
4800,1933-02-21,0.0
4801,1933-02-22,0.0
4802,1933-02-23,0.0
4803,1933-02-24,0.0
4804,1933-02-25,0.0
4805,1933-02-26,0.0
4806,1933-02-27,0.0
4807,1933-02-28,0.0
4808,1933-03-01,0.0
4809,1933-03-02,4.3
4810,1933-03-03,5.2
4811,1933-03-04,12.4
4812,1933-03-05,0.0
4813,1933-03-06,0.0
4814,1933-03-07,0.0
4815,1933-03-08,18.2
4816,1933-03-09,0.0
4817,1933-03-10,0.0
4818,1933-03-11,0.0
4819,1933-03-12,5.3
4820,1933-03-13,4.2
4821,1933-03-14,0.0
4822,1933-03-15,17.4
4823,1933-03-16,8.3
4824,1933-03-17,22.3
4825,1933-03-18,15.2
4826,1933-03-19,0.0
4827,1933-03-20,0.0
4828,1933-03-21,0.0
4829,1933-03-22,0.0
4830,1933-03-23,16.4
4831,1933-03-24,0.0
4832,1933-03-25,0.0
4833,1933-03-26,0.0
4834,1933-03-27,0.0
4835,1933-03-28,18.3
4836,1933-03-29,0.0
4837,1933-03-30,0.0
4838,1933-03-31,21.4
4839,1933-04-01,31.5
4840,1933-04-02,14.3
4841,1933-04-03,11.4
4842,1933-04-04,0.0
4843,1933-04-05,0.0
4844,1933-04-06,12.3
4845,1933-04-07,21.5
4846,1933-04-08,0.0
4847,1933-04-09,0.0
4848,1933-04-10,0.0
4849,1933-04-11,0.0
4850,1933-04-12,0.0
4851,1933-04-13,0.0
4852,1933-04-14,0.0
4853,1933-04-15,0.0
4854,1933-04-16,0.0
4855,1933-04-17,0.0
4856,1933-04-18,0.0
4857,1933-04-19,0.0
4858,1933-04-20,17.3
4859,1933-04-21,0.0
4860,1933-04-22,0.0
4861,1933-04-23,0.0
4862,1933-04-24,0.0
4863,1933-04-25,0.0
4864,1933-04-26,25.4
4865,1933-04-27,0.0
4866,1933-04-28,10.5
4867,1933-04-29,36.3
4868,1933-04-30,0.0
4869,1933-05-01,0.0
4870,1933-05-02,0.0
4871,1933-05-03,0.0
4872,1933-05-04,3.2
4873,1933-05-05,6.3
4874,1933-05-06,15.4
4875,1933-05-07,0.0
4876,1933-05-08,0.0
4877,1933-05-09,2.3
4878,1933-05-10,0.0
4879,1933-05-11,0.0
4880,1933-05-12,23.2
4881,1933-05-13,0.0
4882,1933-05-14,0.0
4883,1933-05-15,0.0
4884,1933-05-16,0.0
4885,1933-05-17,5.3
4886,1933-05-18,11.5
4887,1933-05-19,9.3
4888,1933-05-20,0.0
4889,1933-05-21,2.3
4890,1933-05-22,35.3
4891,1933-05-23,0.0
4892,1933-05-24,20.4
4893,1933-05-25,37.3
4894,1933-05-26,16.4
4895,1933-05-27,24.3
4896,1933-05-28,2.5
4897,1933-05-29,21.2
4898,1933-05-30,12.3
4899,1933-05-31,7.4
4900,1933-06-01,18.3
4901,1933-06-02,0.7
4902,1933-06-03,7.4
4903,1933-06-04,2.5
4904,1933-06-05,14.3
4905,1933-06-06,16.5
4906,1933-06-07,78.4
4907,1933-06-08,51.2
4908,1933-06-09,3.5
4909,1933-06-10,0.0
4910,1933-06-11,0.0
4911,1933-06-12,0.0
4912,1933-06-13,7.3
4913,1933-06-14,26.4
4914,1933-06-15,7.5
4915,1933-06-16,0.0
4916,1933-06-17,0.0
4917,1933-06-18,3.2
4918,1933-06-19,5.3
4919,1933-06-20,49.4
4920,1933-06-21,4.3
4921,1933-06-22,0.0
4922,1933-06-23,0.0
4923,1933-06-24,0.0
4924,1933-06-25,11.2
4925,1933-06-26,2.2
4926,1933-06-27,0.0
4927,1933-06-28,9.4
4928,1933-06-29,32.3
4929,1933-06-30,0.0
4930,1933-07-01,0.0
4931,1933-07-02,0.0
4932,1933-07-03,44.5
4933,1933-07-04,38.3
4934,1933-07-05,0.0
4935,1933-07-06,0.0
4936,1933-07-07,0.0
4937,1933-07-08,0.0
4938,1933-07-09,4.2
4939,1933-07-10,0.0
4940,1933-07-11,35.3
4941,1933-07-12,0.0
4942,1933-07-13,0.0
4943,1933-07-14,0.0
4944,1933-07-15,0.0
4945,1933-07-16,3.2
4946,1933-07-17,8.3
4947,1933-07-18,0.0
4948,1933-07-19,0.0
4949,1933-07-20,5.2
4950,1933-07-21,0.0
4951,1933-07-22,0.0
4952,1933-07-23,0.0
4953,1933-07-24,0.0
4954,1933-07-25,0.0
4955,1933-07-26,0.0
4956,1933-07-27,0.0
4957,1933-07-28,0.0
4958,1933-07-29,11.3
4959,1933-07-30,2.2
4960,1933-07-31,0.0
4961,1933-08-01,0.0
4962,1933-08-02,8.2
4963,1933-08-03,0.0
4964,1933-08-04,10.3
4965,1933-08-05,5.4
4966,1933-08-06,9.5
4967,1933-08-07,0.0
4968,1933-08-08,6.3
4969,1933-08-09,19.3
4970,1933-08-10,0.0
4971,1933-08-11,14.5
4972,1933-08-12,5.3
4973,1933-08-13,2.5
4974,1933-08-14,0.0
4975,1933-08-15,3.2
4976,1933-08-16,0.0
4977,1933-08-17,2.2
4978,1933-08-18,1.3
4979,1933-08-19,4.5
4980,1933-08-20,5.2
4981,1933-08-21,8.3
4982,1933-08-22,15.4
4983,1933-08-23,0.0
4984,1933-08-24,42.3
4985,1933-08-25,0.0
4986,1933-08-26,5.2
4987,1933-08-27,18.4
4988,1933-08-28,0.0
4989,1933-08-29,17.2
4990,1933-08-30,2.3
4991,1933-08-31,18.4
4992,1933-09-01,0.0
4993,1933-09-02,0.0
4994,1933-09-03,1.4
4995,1933-09-04,0.0
4996,1933-09-05,22.3
4997,1933-09-06,2.2
4998,1933-09-07,0.0
4999,1933-09-08,25.3
5000,1933-09-09,28.2
5001,1933-09-10,33.4
5002,1933-09-11,3.5
5003,1933-09-12,0.0
5004,1933-09-13,0.0
5005,1933-09-14,0.0
5006,1933-09-15,45.3
5007,1933-09-16,32.4
5008,1933-09-17,4.2
5009,1933-09-18,0.0
5010,1933-09-19,15.3
5011,1933-09-20,33.4
5012,1933-09-21,0.0
5013,1933-09-22,0.0
5014,1933-09-23,0.0
5015,1933-09-24,0.0
5016,1933-09-25,4.0
5017,1933-09-26,5.3
5018,1933-09-27,0.0
5019,1933-09-28,4.2
5020,1933-09-29,43.3
5021,1933-09-30,18.4
5022,1933-10-01,47.3
5023,1933-10-02,3.2
5024,1933-10-03,0.0
5025,1933-10-04,0.0
5026,1933-10-05,0.0
5027,1933-10-06,0.0
5028,1933-10-07,0.0
5029,1933-10-08,3.2
5030,1933-10-09,7.2
5031,1933-10-10,0.0
5032,1933-10-11,2.3
5033,1933-10-12,34.5
5034,1933-10-13,0.8
5035,1933-10-14,0.0
5036,1933-10-15,5.4
5037,1933-10-16,0.0
5038,1933-10-17,0.0
5039,1933-10-18,8.2
5040,1933-10-19,0.0
5041,1933-10-20,0.0
5042,1933-10-21,0.0
5043,1933-10-22,14.2
5044,1933-10-23,0.0
5045,1933-10-24,0.0
5046,1933-10-25,0.0
5047,1933-10-26,0.0
5048,1933-10-27,0.0
5049,1933-10-28,2.3
5050,1933-10-29,4.2
5051,1933-10-30,3.1
5052,1933-10-31,2.3
5053,1933-11-01,0.0
5054,1933-11-02,0.0
5055,1933-11-03,0.0
5056,1933-11-04,0.0
5057,1933-11-05,0.0
5058,1933-11-06,0.0
5059,1933-11-07,0.0
5060,1933-11-08,0.0
5061,1933-11-09,0.0
5062,1933-11-10,0.0
5063,1933-11-11,0.0
5064,1933-11-12,12.3
5065,1933-11-13,5.4
5066,1933-11-14,2.3
5067,1933-11-15,2.2
5068,1933-11-16,27.3
5069,1933-11-17,0.0
5070,1933-11-18,0.0
5071,1933-11-19,0.0
5072,1933-11-20,0.0
5073,1933-11-21,27.2
5074,1933-11-22,0.0
5075,1933-11-23,0.0
5076,1933-11-24,0.0
5077,1933-11-25,0.0
5078,1933-11-26,0.0
5079,1933-11-27,0.0
5080,1933-11-28,0.0
5081,1933-11-29,3.2
5082,1933-11-30,0.0
5083,1933-12-01,0.0
5084,1933-12-02,0.0
5085,1933-12-03,0.0
5086,1933-12-04,0.0
5087,1933-12-05,0.0
5088,1933-12-06,0.0
5089,1933-12-07,0.0
5090,1933-12-08,0.0
5091,1933-12-09,0.0
5092,1933-12-10,0.0
5093,1933-12-11,0.0
5094,1933-12-12,0.0
5095,1933-12-13,2.3
5096,1933-12-14,0.0
5097,1933-12-15,0.0
5098,1933-12-16,0.0
5099,1933-12-17,0.0
5100,1933-12-18,0.0
5101,1933-12-19,0.0
5102,1933-12-20,0.0
5103,1933-12-21,0.0
5104,1933-12-22,0.0
5105,1933-12-23,4.5
5106,1933-12-24,0.0
5107,1933-12-25,5.2
5108,1933-12-26,3.4
5109,1933-12-27,2.2
5110,1933-12-28,4.2
5111,1933-12-29,3.5
5112,1933-12-30,0.0
5113,1933-12-31,0.0
5114,1934-01-01,0.0
5115,1934-01-02,0.0
5116,1934-01-03,7.4
5117,1934-01-04,0.0
5118,1934-01-05,4.3
5119,1934-01-06,3.4
5120,1934-01-07,0.0
5121,1934-01-08,0.0
5122,1934-01-09,2.2
5123,1934-01-10,0.0
5124,1934-01-11,3.4
5125,1934-01-12,0.0
5126,1934-01-13,0.0
5127,1934-01-14,0.0
5128,1934-01-15,0.0
5129,1934-01-16,0.0
5130,1934-01-17,0.0
5131,1934-01-18,0.0
5132,1934-01-19,0.0
5133,1934-01-20,2.3
5134,1934-01-21,0.0
5135,1934-01-22,0.0
5136,1934-01-23,0.0
5137,1934-01-24,0.0
5138,1934-01-25,0.0
5139,1934-01-26,0.0
5140,1934-01-27,2.4
5141,1934-01-28,3.3
5142,1934-01-29,3.2
5143,1934-01-30,0.0
5144,1934-01-31,0.0
5145,1934-02-01,0.0
5146,1934-02-02,5.3
5147,1934-02-03,3.2
5148,1934-02-04,2.2
5149,1934-02-05,10.3
5150,1934-02-06,3.4
5151,1934-02-07,4.2
5152,1934-02-08,0.0
5153,1934-02-09,2.2
5154,1934-02-10,3.2
5155,1934-02-11,5.3
5156,1934-02-12,0.0
5157,1934-02-13,0.0
5158,1934-02-14,0.0
5159,1934-02-15,0.0
